effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__3__+56	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+56	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+56	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+57	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+57	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+57	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+57	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+57	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+57	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+58	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+58	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+58	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+58	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+58	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+58	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+59	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+59	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+59	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+59	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+59	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+59	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+95	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+95	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+95	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+95	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+95	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+95	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+96	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+96	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+96	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+96	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+96	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+96	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+97	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+97	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+97	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+97	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+97	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+97	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+98	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+98	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+98	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+98	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+98	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+98	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+99	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+99	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+99	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+99	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+99	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+99	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+100	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+100	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+100	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+100	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+100	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+100	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+101	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+101	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+101	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+101	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+101	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+101	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+102	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+102	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+102	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+102	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+102	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+102	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+103	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+103	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+103	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+103	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+103	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+103	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+104	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+104	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+104	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+104	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+104	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+104	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+105	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+105	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+105	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+105	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+105	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+105	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+106	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+106	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+106	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+106	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+106	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+106	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+107	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+107	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+107	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+107	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+107	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+107	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+108	general_ability.png	0	general_ability.png	campaign	true
